flight_id,flight_number,airline,std,sta,to,aircraft,aircraft_type,dep_delay,arr_delay,flight_duration,scheduled_hour,day_of_week,flight_time_minutes,hourly_flight_count,impact_score
9W5500-973,9W5500,9W,2025-08-24 23:00:00.000000,2025-08-25 01:59:27.760896,IXC,VT-A110,A321,0.0,0.0,179.46268160075138,23,6,179.46268160075138,327,31.363475143317725
SG1520-954,SG1520,SG,2025-08-24 23:00:00.000000,2025-08-25 01:30:27.246739,BOM,VT-A102,ATR72,0.0,0.30245497605787697,150.45411231742958,23,6,150.45411231742958,327,31.363475143317725
G88448-873,G88448,G8,2025-08-24 23:00:00.000000,2025-08-25 01:27:18.148495,AMD,VT-A102,A321,0.0,0.5920117983360971,147.30247491047402,23,6,147.30247491047402,327,31.363475143317725
SG5534-874,SG5534,SG,2025-08-24 23:00:00.000000,2025-08-25 00:58:21.525145,PNQ,VT-A112,CRJ200,4.339527006884024,6.863668388858908,118.35875242123484,23,6,118.35875242123484,327,31.363475143317725
G88141-95,G88141,G8,2025-08-24 23:00:00.000000,2025-08-25 01:56:45.883026,CCU,VT-A105,A330,3.1191653013690974,16.860151366405493,176.76471709648115,23,6,176.76471709648115,327,31.363475143317725
UK5867-898,UK5867,UK,2025-08-24 23:00:00.000000,2025-08-25 01:13:38.813542,AMD,VT-A114,B777,38.60713826630459,30.13507159496425,133.64689237488247,23,6,133.64689237488247,327,31.363475143317725
SG4857-84,SG4857,SG,2025-08-24 23:00:00.000000,2025-08-25 01:38:36.023823,PNQ,VT-A117,B777,0.7446039902790194,0.0,158.6003970487479,23,6,158.6003970487479,327,31.363475143317725
G88371-979,G88371,G8,2025-08-24 23:00:00.000000,2025-08-25 01:29:31.222568,AMD,VT-A113,A330,0.0,0.0,149.52037613805877,23,6,149.52037613805877,327,31.363475143317725
S26419-831,S26419,S2,2025-08-24 23:00:00.000000,2025-08-25 01:09:30.119211,DEL,VT-A106,A321,32.131420260541745,29.36013696566627,129.5019868559793,23,6,129.5019868559793,327,31.363475143317725
9W1022-76,9W1022,9W,2025-08-24 23:00:00.000000,2025-08-24 23:59:13.416914,MAA,VT-A105,A330,16.07124068138221,15.218980886673325,59.22361522942049,23,6,59.22361522942049,327,31.363475143317725
S23780-832,S23780,S2,2025-08-24 23:00:00.000000,2025-08-25 00:27:57.823546,COK,VT-A112,A330,13.921955814112309,7.312464904698936,87.96372577047954,23,6,87.96372577047954,327,31.363475143317725
9W2553-988,9W2553,9W,2025-08-24 23:00:00.000000,2025-08-25 01:00:52.729952,GOI,VT-A116,A330,10.789975897286258,8.645161666495497,120.87883253723994,23,6,120.87883253723994,327,31.363475143317725
SG4190-100,SG4190,SG,2025-08-24 23:00:00.000000,2025-08-25 01:12:15.028666,DEL,VT-A116,A330,0.0,0.0,132.25047776570355,23,6,132.25047776570355,327,31.363475143317725
I55497-834,I55497,I5,2025-08-24 23:00:00.000000,2025-08-25 00:50:12.344860,DEL,VT-A106,A321,15.525654383822083,17.987031309129783,110.20574766251879,23,6,110.20574766251879,327,31.363475143317725
UK7840-835,UK7840,UK,2025-08-24 23:00:00.000000,2025-08-24 23:47:25.392308,COK,VT-A107,A320,0.0,0.0,47.42320513936062,23,6,47.42320513936062,327,31.363475143317725
9W242-906,9W242,9W,2025-08-24 23:00:00.000000,2025-08-25 01:12:07.158779,AMD,VT-A113,B777,0.0,1.624922872883727,132.11931299065367,23,6,132.11931299065367,327,31.363475143317725
9W4098-117,9W4098,9W,2025-08-24 23:00:00.000000,2025-08-25 01:07:39.546246,BOM,VT-A101,B777,11.080108892869255,10.779282507500849,127.65910410526041,23,6,127.65910410526041,327,31.363475143317725
S29260-839,S29260,S2,2025-08-24 23:00:00.000000,2025-08-25 00:17:25.521599,JAI,VT-A107,B777,0.0,7.574871119669285,77.42535997936429,23,6,77.42535997936429,327,31.363475143317725
I5765-905,I5765,I5,2025-08-24 23:00:00.000000,2025-08-25 01:27:17.794609,DEL,VT-A108,A321,0.0,3.595843331777186,147.29657680968896,23,6,147.29657680968896,327,31.363475143317725
G8120-987,G8120,G8,2025-08-24 23:00:00.000000,2025-08-25 00:35:27.017284,PNQ,VT-A107,A321,0.0,2.9404229987225152,95.45028807268113,23,6,95.45028807268113,327,31.363475143317725
SG7823-986,SG7823,SG,2025-08-24 23:00:00.000000,2025-08-25 00:22:08.102495,MAA,VT-A110,A320,0.8082464715060933,13.469001545333764,82.13504157914326,23,6,82.13504157914326,327,31.363475143317725
9W963-985,9W963,9W,2025-08-24 23:00:00.000000,2025-08-24 23:57:26.207630,MAA,VT-A104,A321,0.0,2.0520163246258125,57.43679382800833,23,6,57.43679382800833,327,31.363475143317725
AI4626-840,AI4626,AI,2025-08-24 23:00:00.000000,2025-08-25 01:53:31.446039,IXC,VT-A113,A330,17.356680869393468,17.02971544210748,173.52410065729177,23,6,173.52410065729177,327,31.363475143317725
9W302-15,9W302,9W,2025-08-24 23:00:00.000000,2025-08-25 00:00:08.517307,COK,VT-A116,B737,23.702436644891833,14.831705976105034,60.14195512303968,23,6,60.14195512303968,327,31.363475143317725
6E7500-19,6E7500,6E,2025-08-24 23:00:00.000000,2025-08-25 00:42:48.598008,BLR,VT-A115,B737,0.5968165171492306,5.989261146401263,102.80996679742351,23,6,102.80996679742351,327,31.363475143317725
UK4551-80,UK4551,UK,2025-08-24 23:00:00.000000,2025-08-25 00:02:45.495017,MAA,VT-A104,A330,6.088430227488953,0.0,62.758250278577364,23,6,62.758250278577364,327,31.363475143317725
SG3700-83,SG3700,SG,2025-08-24 23:00:00.000000,2025-08-25 00:34:31.605575,JAI,VT-A111,B737,0.0,5.194130725559645,94.52675957526971,23,6,94.52675957526971,327,31.363475143317725
I57247-842,I57247,I5,2025-08-24 23:00:00.000000,2025-08-25 00:59:24.052098,PNQ,VT-A103,CRJ200,0.0,1.8997477883639964,119.40086829624204,23,6,119.40086829624204,327,31.363475143317725
6E4386-116,6E4386,6E,2025-08-24 23:00:00.000000,2025-08-25 00:36:52.290788,JAI,VT-A106,ATR72,2.9080714472125084,4.534103621969477,96.87151313417178,23,6,96.87151313417178,327,31.363475143317725
9W8805-844,9W8805,9W,2025-08-24 23:00:00.000000,2025-08-25 00:36:11.398521,BLR,VT-A105,A321,0.0,0.0,96.18997534772733,23,6,96.18997534772733,327,31.363475143317725
S21602-845,S21602,S2,2025-08-24 23:00:00.000000,2025-08-25 00:57:04.074621,DEL,VT-A101,A320,6.530846467176037,10.645534657337675,117.0679103462104,23,6,117.0679103462104,327,31.363475143317725
6E9577-115,6E9577,6E,2025-08-24 23:00:00.000000,2025-08-25 00:22:36.546628,COK,VT-A115,B737,4.749867848531338,9.424051319319608,82.60911046660947,23,6,82.60911046660947,327,31.363475143317725
I58328-114,I58328,I5,2025-08-24 23:00:00.000000,2025-08-25 02:01:33.342482,IXC,VT-A104,A330,15.073551368540453,15.211831207604098,181.55570804085897,23,6,181.55570804085897,327,31.363475143317725
G81893-848,G81893,G8,2025-08-24 23:00:00.000000,2025-08-25 01:10:16.005430,PNQ,VT-A113,B737,19.99771467194206,19.295609930047984,130.26675716454642,23,6,130.26675716454642,327,31.363475143317725
UK8028-965,UK8028,UK,2025-08-24 23:00:00.000000,2025-08-25 00:02:51.098911,HYD,VT-A102,CRJ200,7.90804431185283,7.6223884363242504,62.85164851365888,23,6,62.85164851365888,327,31.363475143317725
AI2296-851,AI2296,AI,2025-08-24 23:00:00.000000,2025-08-25 00:04:17.276899,JAI,VT-A118,B777,12.280715384362416,3.376529001567297,64.28794832234291,23,6,64.28794832234291,327,31.363475143317725
UK2013-981,UK2013,UK,2025-08-24 23:00:00.000000,2025-08-25 01:05:59.622967,PNQ,VT-A104,A330,0.0,2.6459178980846287,125.99371612118398,23,6,125.99371612118398,327,31.363475143317725
6E2735-72,6E2735,6E,2025-08-24 23:00:00.000000,2025-08-25 00:22:41.154398,BLR,VT-A100,B737,19.39620767480096,22.164930784075718,82.6859066389126,23,6,82.6859066389126,327,31.363475143317725
UK6088-38,UK6088,UK,2025-08-24 23:00:00.000000,2025-08-25 00:48:26.080684,GOI,VT-A116,B737,2.536613800563588,7.120863612451587,108.4346780728281,23,6,108.4346780728281,327,31.363475143317725
SG6736-402,SG6736,SG,2025-08-24 23:00:00.000000,2025-08-25 00:05:09.039113,BLR,VT-A102,B777,29.028326605916263,35.054217468091885,65.1506518848334,23,6,65.1506518848334,327,31.363475143317725
G88420-144,G88420,G8,2025-08-24 23:00:00.000000,2025-08-25 01:45:03.066540,AMD,VT-A105,A330,9.264213190047887,9.254070425600698,165.05110900773155,23,6,165.05110900773155,327,31.363475143317725
6E166-559,6E166,6E,2025-08-24 23:00:00.000000,2025-08-25 02:09:42.309328,CCU,VT-A105,A330,5.5859356927898585,2.8387256118265953,189.70515546573748,23,6,189.70515546573748,327,31.363475143317725
I54670-284,I54670,I5,2025-08-24 23:00:00.000000,2025-08-25 00:11:10.125624,MAA,VT-A114,A321,0.0,4.4971752037786095,71.1687604079952,23,6,71.1687604079952,327,31.363475143317725
I55885-556,I55885,I5,2025-08-24 23:00:00.000000,2025-08-25 01:01:05.035711,PNQ,VT-A115,A330,0.0,0.0,121.08392851460985,23,6,121.08392851460985,327,31.363475143317725
UK9899-553,UK9899,UK,2025-08-24 23:00:00.000000,2025-08-24 23:41:32.578783,HYD,VT-A114,ATR72,15.682238815644652,6.127349490001308,41.542979713133114,23,6,41.542979713133114,327,31.363475143317725
UK601-552,UK601,UK,2025-08-24 23:00:00.000000,2025-08-25 00:33:49.863249,HYD,VT-A114,A320,0.028118128576334556,0.0,93.83105414189845,23,6,93.83105414189845,327,31.363475143317725
G86128-287,G86128,G8,2025-08-24 23:00:00.000000,2025-08-25 00:54:20.943268,AMD,VT-A117,A321,0.0,3.67109109354098,114.34905446244555,23,6,114.34905446244555,327,31.363475143317725
I53217-550,I53217,I5,2025-08-24 23:00:00.000000,2025-08-25 01:21:52.641900,BOM,VT-A103,B737,22.333649793458072,28.71813005320101,141.87736499330637,23,6,141.87736499330637,327,31.363475143317725
G83358-548,G83358,G8,2025-08-24 23:00:00.000000,2025-08-25 01:56:39.465870,CCU,VT-A101,A330,8.706276665405678,0.0,176.65776450420478,23,6,176.65776450420478,327,31.363475143317725
S26056-547,S26056,S2,2025-08-24 23:00:00.000000,2025-08-25 01:08:56.074207,AMD,VT-A106,B777,6.666589768473653,1.2637038163109802,128.93457010964966,23,6,128.93457010964966,327,31.363475143317725
UK1204-290,UK1204,UK,2025-08-24 23:00:00.000000,2025-08-25 00:52:27.968780,GOI,VT-A101,CRJ200,68.14652505635351,60.916879287739306,112.46614633637091,23,6,112.46614633637091,327,31.363475143317725
AI7912-283,AI7912,AI,2025-08-24 23:00:00.000000,2025-08-25 00:26:11.490888,HYD,VT-A103,ATR72,4.529476953294077,8.327297173370551,86.19151480303987,23,6,86.19151480303987,327,31.363475143317725
9W608-291,9W608,9W,2025-08-24 23:00:00.000000,2025-08-25 00:51:35.551108,GOI,VT-A101,A320,0.0,0.0,111.59251845930339,23,6,111.59251845930339,327,31.363475143317725
9W551-295,9W551,9W,2025-08-24 23:00:00.000000,2025-08-25 02:03:10.749587,IXC,VT-A101,CRJ200,17.549517288818322,20.194483409807166,183.179159780796,23,6,183.179159780796,327,31.363475143317725
UK1525-533,UK1525,UK,2025-08-24 23:00:00.000000,2025-08-25 01:49:21.807352,IXC,VT-A108,ATR72,12.816426965167818,9.641045942806624,169.36345586385008,23,6,169.36345586385008,327,31.363475143317725
S27294-532,S27294,S2,2025-08-24 23:00:00.000000,2025-08-25 01:53:38.111570,IXC,VT-A106,A321,0.0,1.0814822920093532,173.63519283803188,23,6,173.63519283803188,327,31.363475143317725
I57744-299,I57744,I5,2025-08-24 23:00:00.000000,2025-08-25 00:15:39.487467,COK,VT-A117,B777,7.967719325492684,7.187710121692671,75.65812445641073,23,6,75.65812445641073,327,31.363475143317725
I54092-529,I54092,I5,2025-08-24 23:00:00.000000,2025-08-25 00:18:58.678772,HYD,VT-A111,ATR72,2.5598432595605036,1.2520485976760791,78.97797953922452,23,6,78.97797953922452,327,31.363475143317725
UK5278-303,UK5278,UK,2025-08-24 23:00:00.000000,2025-08-25 01:32:01.890845,IXC,VT-A103,A321,1.2346345191566428,2.644138645729608,152.03151409082548,23,6,152.03151409082548,327,31.363475143317725
9W2348-527,9W2348,9W,2025-08-24 23:00:00.000000,2025-08-25 01:28:55.536209,DEL,VT-A101,A330,12.092639798172598,23.18309389778492,148.9256034871338,23,6,148.9256034871338,327,31.363475143317725
G87992-523,G87992,G8,2025-08-24 23:00:00.000000,2025-08-25 00:57:36.075579,DEL,VT-A116,A320,2.348248468522062,0.0,117.60125965746839,23,6,117.60125965746839,327,31.363475143317725
S28660-307,S28660,S2,2025-08-24 23:00:00.000000,2025-08-25 00:40:34.512732,HYD,VT-A114,CRJ200,0.0,0.0,100.57521220810546,23,6,100.57521220810546,327,31.363475143317725
AI3417-520,AI3417,AI,2025-08-24 23:00:00.000000,2025-08-25 00:15:09.074670,HYD,VT-A114,B777,7.645850359151542,12.652948367940578,75.15124450321815,23,6,75.15124450321815,327,31.363475143317725
SG8334-293,SG8334,SG,2025-08-24 23:00:00.000000,2025-08-25 00:28:14.063010,MAA,VT-A107,B737,17.809304798792027,18.474213481214953,88.23438350751283,23,6,88.23438350751283,327,31.363475143317725
SG7719-519,SG7719,SG,2025-08-24 23:00:00.000000,2025-08-25 01:54:22.633977,IXC,VT-A103,ATR72,13.285263797781852,13.430692965854755,174.37723295265587,23,6,174.37723295265587,327,31.363475143317725
AI8445-281,AI8445,AI,2025-08-24 23:00:00.000000,2025-08-24 23:43:43.089531,MAA,VT-A109,B777,0.0,3.7304405976984216,43.71815884655676,23,6,43.71815884655676,327,31.363475143317725
UK2196-563,UK2196,UK,2025-08-24 23:00:00.000000,2025-08-25 00:45:14.040337,PNQ,VT-A104,A320,9.045488712568673,2.060233816558979,105.23400561197725,23,6,105.23400561197725,327,31.363475143317725
AI4049-603,AI4049,AI,2025-08-24 23:00:00.000000,2025-08-25 01:30:45.482709,BOM,VT-A108,A330,0.0,0.7265902766286891,150.75804514189366,23,6,150.75804514189366,327,31.363475143317725
9W7834-601,9W7834,9W,2025-08-24 23:00:00.000000,2025-08-25 01:06:53.002257,DEL,VT-A105,A330,0.0,11.895045067010464,126.88337094542848,23,6,126.88337094542848,327,31.363475143317725
S27052-600,S27052,S2,2025-08-24 23:00:00.000000,2025-08-25 01:35:56.988681,CCU,VT-A119,B737,0.0,0.0,155.94981135511884,23,6,155.94981135511884,327,31.363475143317725
AI8736-599,AI8736,AI,2025-08-24 23:00:00.000000,2025-08-25 00:41:55.865717,DEL,VT-A115,CRJ200,0.0,0.0,101.93109528133004,23,6,101.93109528133004,327,31.363475143317725
SG5893-259,SG5893,SG,2025-08-24 23:00:00.000000,2025-08-25 01:33:45.713738,IXC,VT-A103,B777,2.206284212283826,5.769496841789955,153.7618956342861,23,6,153.7618956342861,327,31.363475143317725
9W4524-263,9W4524,9W,2025-08-24 23:00:00.000000,2025-08-25 01:54:50.930010,CCU,VT-A100,B737,11.560198663458017,11.226626530054372,174.84883350618048,23,6,174.84883350618048,327,31.363475143317725
SG9031-266,SG9031,SG,2025-08-24 23:00:00.000000,2025-08-25 00:54:57.533412,PNQ,VT-A105,B777,3.489053555285965,0.4430663897850544,114.95889020774945,23,6,114.95889020774945,327,31.363475143317725
SG7269-590,SG7269,SG,2025-08-24 23:00:00.000000,2025-08-25 01:30:15.138444,AMD,VT-A104,A330,0.7034059742805816,3.3972932630617496,150.25230740169752,23,6,150.25230740169752,327,31.363475143317725
UK3966-267,UK3966,UK,2025-08-24 23:00:00.000000,2025-08-25 02:14:42.768104,CCU,VT-A109,A330,1.0260103545832404,1.5875853776630402,194.71280173706214,23,6,194.71280173706214,327,31.363475143317725
9W3171-588,9W3171,9W,2025-08-24 23:00:00.000000,2025-08-25 01:36:47.107705,IXC,VT-A112,B777,4.112612563740859,6.330768891218832,156.78512841942924,23,6,156.78512841942924,327,31.363475143317725
I51394-562,I51394,I5,2025-08-24 23:00:00.000000,2025-08-25 01:03:47.130387,GOI,VT-A110,A321,0.0,0.0,123.78550644991162,23,6,123.78550644991162,327,31.363475143317725
S28935-269,S28935,S2,2025-08-24 23:00:00.000000,2025-08-25 00:17:16.456945,COK,VT-A108,B737,0.0,12.036887919656094,77.27428241040946,23,6,77.27428241040946,327,31.363475143317725
6E9799-576,6E9799,6E,2025-08-24 23:00:00.000000,2025-08-25 01:26:30.186370,BOM,VT-A106,B737,5.837130382810621,6.052930821320156,146.50310616560614,23,6,146.50310616560614,327,31.363475143317725
9W1890-575,9W1890,9W,2025-08-24 23:00:00.000000,2025-08-25 02:13:53.833688,CCU,VT-A102,ATR72,22.6140779336612,23.83220791600292,193.89722812657826,23,6,193.89722812657826,327,31.363475143317725
AI5173-574,AI5173,AI,2025-08-24 23:00:00.000000,2025-08-24 23:54:19.077026,HYD,VT-A109,A321,0.0,6.820409687325087,54.317950431221604,23,6,54.317950431221604,327,31.363475143317725
UK1660-573,UK1660,UK,2025-08-24 23:00:00.000000,2025-08-25 00:33:08.523075,BLR,VT-A106,A330,0.0,4.158083930902018,93.14205125471659,23,6,93.14205125471659,327,31.363475143317725
UK7988-275,UK7988,UK,2025-08-24 23:00:00.000000,2025-08-25 00:34:15.024117,JAI,VT-A117,A330,3.8348364724642003,4.965605856171489,94.25040194921633,23,6,94.25040194921633,327,31.363475143317725
6E7241-571,6E7241,6E,2025-08-24 23:00:00.000000,2025-08-25 00:01:06.254859,MAA,VT-A113,CRJ200,1.2752139345775326,0.5814024890910313,61.10424764443046,23,6,61.10424764443046,327,31.363475143317725
UK4295-569,UK4295,UK,2025-08-24 23:00:00.000000,2025-08-25 01:14:54.958762,BOM,VT-A117,A320,14.531960524398517,7.160885686229562,134.91597936465803,23,6,134.91597936465803,327,31.363475143317725
I59575-276,I59575,I5,2025-08-24 23:00:00.000000,2025-08-25 01:51:01.643269,IXC,VT-A101,B737,5.022051559041033,5.423358016225873,171.02738781051002,23,6,171.02738781051002,327,31.363475143317725
9W1408-566,9W1408,9W,2025-08-24 23:00:00.000000,2025-08-25 02:17:59.887935,CCU,VT-A116,A321,24.949344421496342,32.88259675310941,197.99813225671025,23,6,197.99813225671025,327,31.363475143317725
G83172-564,G83172,G8,2025-08-24 23:00:00.000000,2025-08-25 02:25:06.693503,IXC,VT-A115,B737,10.328805831293803,21.75062530382131,205.11155838729027,23,6,205.11155838729027,327,31.363475143317725
G87966-577,G87966,G8,2025-08-24 23:00:00.000000,2025-08-25 01:34:56.378231,BOM,VT-A107,B737,15.583310405273721,15.74313040637767,154.93963717874243,23,6,154.93963717874243,327,31.363475143317725
S26156-258,S26156,S2,2025-08-24 23:00:00.000000,2025-08-25 01:47:42.667926,CCU,VT-A111,A330,14.981083040532301,3.1751702030423603,167.71113210417752,23,6,167.71113210417752,327,31.363475143317725
9W5387-518,9W5387,9W,2025-08-24 23:00:00.000000,2025-08-25 00:34:27.350194,BLR,VT-A101,B737,24.431875640302472,28.861659564625157,94.45583657237864,23,6,94.45583657237864,327,31.363475143317725
AI9735-515,AI9735,AI,2025-08-24 23:00:00.000000,2025-08-24 23:58:44.210928,HYD,VT-A108,B737,0.0,0.0,58.73684880330281,23,6,58.73684880330281,327,31.363475143317725
S28364-452,S28364,S2,2025-08-24 23:00:00.000000,2025-08-24 23:36:53.696256,MAA,VT-A101,CRJ200,5.2542229972207135,6.603172233491816,36.894937603179066,23,6,36.894937603179066,327,31.363475143317725
9W615-449,9W615,9W,2025-08-24 23:00:00.000000,2025-08-24 23:52:48.500199,COK,VT-A112,A320,0.0,11.518193760523944,52.80833665290414,23,6,52.80833665290414,327,31.363475143317725
S27169-361,S27169,S2,2025-08-24 23:00:00.000000,2025-08-25 01:01:58.071081,DEL,VT-A119,A320,0.0,3.4666234516630046,121.96785135515825,23,6,121.96785135515825,327,31.363475143317725
6E1604-363,6E1604,6E,2025-08-24 23:00:00.000000,2025-08-25 01:23:00.469447,PNQ,VT-A107,A330,0.0,0.0,143.00782411548263,23,6,143.00782411548263,327,31.363475143317725
S21151-365,S21151,S2,2025-08-24 23:00:00.000000,2025-08-25 01:43:08.442113,BOM,VT-A104,ATR72,0.0,4.776502791188764,163.1407018879469,23,6,163.1407018879469,327,31.363475143317725
SG1373-368,SG1373,SG,2025-08-24 23:00:00.000000,2025-08-25 00:01:55.489729,COK,VT-A109,ATR72,2.2757159628886576,0.0,61.92482881744672,23,6,61.92482881744672,327,31.363475143317725
I57707-439,I57707,I5,2025-08-24 23:00:00.000000,2025-08-25 01:25:39.256005,CCU,VT-A117,B737,12.601106988249306,15.050978155220776,145.65426675311056,23,6,145.65426675311056,327,31.363475143317725
6E7335-436,6E7335,6E,2025-08-24 23:00:00.000000,2025-08-25 00:40:05.684414,GOI,VT-A115,A321,26.203437155466965,25.22778176511808,100.09474023585344,23,6,100.09474023585344,327,31.363475143317725
AI3361-435,AI3361,AI,2025-08-24 23:00:00.000000,2025-08-25 00:34:04.330601,JAI,VT-A117,ATR72,4.732803324029264,8.734741563001126,94.07217668978471,23,6,94.07217668978471,327,31.363475143317725
AI4540-373,AI4540,AI,2025-08-24 23:00:00.000000,2025-08-25 00:22:44.754650,MAA,VT-A107,A320,2.1057301400202633,2.3165121031440936,82.74591082880359,23,6,82.74591082880359,327,31.363475143317725
9W3489-455,9W3489,9W,2025-08-24 23:00:00.000000,2025-08-25 00:01:19.943421,COK,VT-A103,A320,0.0,2.013611084364102,61.33239035473757,23,6,61.33239035473757,327,31.363475143317725
SG3667-433,SG3667,SG,2025-08-24 23:00:00.000000,2025-08-25 00:53:56.757362,GOI,VT-A113,B777,56.69681032389775,47.870485578226074,113.94595603676481,23,6,113.94595603676481,327,31.363475143317725
SG6848-429,SG6848,SG,2025-08-24 23:00:00.000000,2025-08-25 00:41:12.065044,COK,VT-A101,ATR72,0.0,0.0,101.2010840626252,23,6,101.2010840626252,327,31.363475143317725
S22056-382,S22056,S2,2025-08-24 23:00:00.000000,2025-08-25 00:04:49.433890,MAA,VT-A115,B737,28.50345304311719,16.698615931819436,64.82389817008858,23,6,64.82389817008858,327,31.363475143317725
I58446-427,I58446,I5,2025-08-24 23:00:00.000000,2025-08-25 01:02:31.144826,AMD,VT-A111,A320,0.0,9.95776651102367,122.51908042725215,23,6,122.51908042725215,327,31.363475143317725
AI5416-384,AI5416,AI,2025-08-24 23:00:00.000000,2025-08-25 00:33:49.330749,HYD,VT-A106,A330,0.0,0.7593880480696988,93.82217915203753,23,6,93.82217915203753,327,31.363475143317725
SG3277-386,SG3277,SG,2025-08-24 23:00:00.000000,2025-08-25 00:39:31.016445,JAI,VT-A116,B737,12.81934396818692,11.748702925130804,99.51694074362742,23,6,99.51694074362742,327,31.363475143317725
UK7780-423,UK7780,UK,2025-08-24 23:00:00.000000,2025-08-25 01:35:51.659239,AMD,VT-A117,ATR72,15.086792982685658,13.103734080638846,155.86098731387312,23,6,155.86098731387312,327,31.363475143317725
6E564-393,6E564,6E,2025-08-24 23:00:00.000000,2025-08-25 00:09:27.713520,COK,VT-A107,B777,0.7434605309799007,4.856755296872523,69.4618919932883,23,6,69.4618919932883,327,31.363475143317725
6E8205-417,6E8205,6E,2025-08-24 23:00:00.000000,2025-08-25 01:24:52.085026,IXC,VT-A102,A320,0.0,6.997973225728967,144.86808377272328,23,6,144.86808377272328,327,31.363475143317725
I56643-394,I56643,I5,2025-08-24 23:00:00.000000,2025-08-25 00:38:08.153089,PNQ,VT-A112,CRJ200,13.487613505329463,18.287652944316722,98.13588481506739,23,6,98.13588481506739,327,31.363475143317725
I54203-413,I54203,I5,2025-08-24 23:00:00.000000,2025-08-25 00:37:04.029375,BLR,VT-A102,A320,0.0,0.0,97.06715624643135,23,6,97.06715624643135,327,31.363475143317725
I59554-378,I59554,I5,2025-08-24 23:00:00.000000,2025-08-25 00:12:11.876948,COK,VT-A114,A330,13.957374097715906,14.273134856665346,72.19794913108497,23,6,72.19794913108497,327,31.363475143317725
I58202-517,I58202,I5,2025-08-24 23:00:00.000000,2025-08-25 01:00:34.653281,PNQ,VT-A105,A320,1.315219921471213,0.0,120.57755468452213,23,6,120.57755468452213,327,31.363475143317725
I55278-459,I55278,I5,2025-08-24 23:00:00.000000,2025-08-25 01:09:29.330472,AMD,VT-A112,A320,11.835017674292182,14.680348371176148,129.48884119807778,23,6,129.48884119807778,327,31.363475143317725
S23762-463,S23762,S2,2025-08-24 23:00:00.000000,2025-08-25 00:31:57.804139,BLR,VT-A114,ATR72,24.666300896604888,28.825002253087114,91.96340231915694,23,6,91.96340231915694,327,31.363475143317725
UK5838-311,UK5838,UK,2025-08-24 23:00:00.000000,2025-08-25 00:04:38.652036,HYD,VT-A117,CRJ200,0.0,0.0,64.64420060791986,23,6,64.64420060791986,327,31.363475143317725
I58103-312,I58103,I5,2025-08-24 23:00:00.000000,2025-08-25 01:37:36.877733,IXC,VT-A100,CRJ200,3.3756504244700025,0.0,157.6146288900973,23,6,157.6146288900973,327,31.363475143317725
S29216-313,S29216,S2,2025-08-24 23:00:00.000000,2025-08-25 00:13:26.288261,HYD,VT-A109,A320,14.272891710726324,17.173832727043937,73.43813768663216,23,6,73.43813768663216,327,31.363475143317725
AI3706-314,AI3706,AI,2025-08-24 23:00:00.000000,2025-08-25 00:54:05.785212,GOI,VT-A119,A330,13.11680859146204,12.37750691753492,114.09642020535107,23,6,114.09642020535107,327,31.363475143317725
G85388-509,G85388,G8,2025-08-24 23:00:00.000000,2025-08-25 00:03:18.793827,HYD,VT-A117,ATR72,6.430572685521014,0.0,63.3132304445598,23,6,63.3132304445598,327,31.363475143317725
G8186-316,G8186,G8,2025-08-24 23:00:00.000000,2025-08-25 00:46:06.256983,DEL,VT-A115,B777,0.0,2.3681603840572722,106.10428305027692,23,6,106.10428305027692,327,31.363475143317725
AI8634-505,AI8634,AI,2025-08-24 23:00:00.000000,2025-08-24 23:32:36.559130,MAA,VT-A110,A320,0.0,0.7294626795842907,32.60931883902148,23,6,32.60931883902148,327,31.363475143317725
G81272-496,G81272,G8,2025-08-24 23:00:00.000000,2025-08-25 00:45:44.377498,GOI,VT-A105,B737,0.0,9.452203425778913,105.73962497280334,23,6,105.73962497280334,327,31.363475143317725
G86766-495,G86766,G8,2025-08-24 23:00:00.000000,2025-08-25 00:20:49.753277,BLR,VT-A104,A321,0.0,0.0,80.82922128917058,23,6,80.82922128917058,327,31.363475143317725
AI7167-492,AI7167,AI,2025-08-24 23:00:00.000000,2025-08-25 00:07:06.540689,MAA,VT-A109,A321,12.715618465933286,5.893237053224435,67.10901148817027,23,6,67.10901148817027,327,31.363475143317725
I54835-343,I54835,I5,2025-08-24 23:00:00.000000,2025-08-25 00:18:11.538887,MAA,VT-A115,B777,3.76890240358728,16.619502089462127,78.192314775478,23,6,78.192314775478,327,31.363475143317725
G81090-329,G81090,G8,2025-08-24 23:00:00.000000,2025-08-25 00:17:55.448347,BLR,VT-A103,A330,27.401772334882608,24.544920423097725,77.92413911484894,23,6,77.92413911484894,327,31.363475143317725
AI1838-485,AI1838,AI,2025-08-24 23:00:00.000000,2025-08-25 00:08:33.842511,HYD,VT-A117,A330,28.019441145835756,23.44727707405351,68.56404184647813,23,6,68.56404184647813,327,31.363475143317725
UK1022-332,UK1022,UK,2025-08-24 23:00:00.000000,2025-08-25 00:08:43.823910,MAA,VT-A109,CRJ200,0.0,0.0,68.7303985062709,23,6,68.7303985062709,327,31.363475143317725
S26496-335,S26496,S2,2025-08-24 23:00:00.000000,2025-08-25 00:44:31.438878,DEL,VT-A119,B737,0.5046676485571684,5.823978873535025,104.52398130305234,23,6,104.52398130305234,327,31.363475143317725
